228: [0.26025089621543884, 0.705206036567688, 0.008219420909881592, 0.008179341442883015], [4, 16GB, 4GB, 12MB]
229: [0.25898298621177673, 0.7158617377281189, 1.7033416899181475e-09, 1.0353180118771732e-10], [4, 17GB, 4GB, 4MB]
230: [0.2594596743583679, 0.6761609315872192, 8.897511349914566e-08, 2.732079735778825e-07], [4, 16GB, 4GB, 4MB]
231: [0.25682759284973145, 0.6908926367759705, 1.7159334220195888e-07, 9.453320615193661e-08], [4, 16GB, 4GB, 4MB]
232: [0.2646869122982025, 0.6779552698135376, 4.388324157389434e-07, 1.6194881879982859e-07], [4, 16GB, 4GB, 4MB]
233: [0.2782522141933441, 0.6590283513069153, 2.542474817346374e-07, 2.089846873332135e-08], [4, 15GB, 4GB, 4MB]
234: [0.2578328251838684, 0.6658480167388916, 6.721409562260305e-08, 5.249517087690947e-08], [4, 16GB, 4GB, 4MB]
235: [0.26491647958755493, 0.6573349833488464, 3.5570695899878046e-07, 2.9371284071544324e-08], [4, 15GB, 4GB, 4MB]
236: [0.30243855714797974, 0.6405017971992493, 0.0001395752333337441, 0.0007201928528957069], [4, 15GB, 4GB, 4MB]
237: [0.2807994782924652, 0.647102415561676, 0.0013873938005417585, 0.011515137739479542], [4, 15GB, 4GB, 15MB]
238: [0.34710925817489624, 0.6260427236557007, 0.000962970545515418, 0.020352432504296303], [4, 15GB, 4GB, 24MB]
239: [0.3206169009208679, 0.6547173261642456, 0.0005495886434800923, 0.00021099952573422343], [4, 15GB, 4GB, 4MB]
240: [0.3010563552379608, 0.5742895603179932, 0.019469602033495903, 0.0039025559090077877], [4, 13GB, 4GB, 7MB]
241: [0.29323455691337585, 0.5306721329689026, 0.013187522999942303, 0.43908536434173584], [4, 12GB, 4GB, 451MB]
242: [0.2927384674549103, 0.5206443667411804, 0.0024706856347620487, 0.008489592932164669], [4, 12GB, 4GB, 12MB]
243: [0.27604323625564575, 0.4781458377838135, 0.015145059674978256, 0.09172157943248749], [4, 11GB, 4GB, 97MB]
244: [0.2856181859970093, 0.5073854923248291, 0.0025708216708153486, 0.05526651814579964], [4, 12GB, 4GB, 60MB]
245: [0.3212363123893738, 0.5049406290054321, 0.0018446845933794975, 0.007371685467660427], [4, 12GB, 4GB, 11MB]
246: [0.29845789074897766, 0.5088984966278076, 0.0020879621151834726, 0.002480683382600546], [4, 12GB, 4GB, 6MB]
247: [0.2832000255584717, 0.9652244749418398, 3.2104199476634676e-07, 8.474387414025841e-08], [4, 23GB, 4GB, 4MB]
248: [0.2765473425388336, 0.4757329821586609, 0.008485589176416397, 0.03874504938721657], [4, 11GB, 4GB, 43MB]
249: [0.24858883023262024, 0.435964971780777, 0.889691086275026, 1.0], [3, 10GB, 27GB, 1GB]
250: [0.23386870324611664, 0.4468035101890564, 0.0025493961293250322, 0.010158225893974304], [3, 10GB, 4GB, 14MB]
251: [0.22993798553943634, 0.4983351230621338, 0.0017904320266097784, 0.0034238966181874275], [3, 12GB, 4GB, 7MB]
252: [0.23725098371505737, 0.534640371799469, 0.0005933944485150278, 0.0007347195059992373], [3, 12GB, 4GB, 4MB]
253: [0.23761823773384094, 0.46432244777679443, 0.008020718581974506, 0.012379132211208344], [3, 11GB, 4GB, 16MB]
254: [0.23247799277305603, 0.527851402759552, 0.0011994277592748404, 0.0015474911779165268], [3, 12GB, 4GB, 5MB]
255: [0.22252173721790314, 0.5967786908149719, 0.0004381111357361078, 0.0005420860252343118], [3, 14GB, 4GB, 4MB]
256: [0.21635784208774567, 0.5339118242263794, 0.006129119079560041, 0.013339605182409286], [3, 12GB, 4GB, 17MB]
257: [0.21558071672916412, 0.5846920013427734, 0.001620567636564374, 0.021625429391860962], [3, 14GB, 4GB, 26MB]
258: [0.2404731959104538, 0.5193870663642883, 0.033413153141736984, 0.040801018476486206], [3, 12GB, 4GB, 45MB]
259: [0.23318172991275787, 0.5358970165252686, 0.0030632885172963142, 0.003140728920698166], [3, 12GB, 4GB, 7MB]
260: [0.22380106151103973, 0.5770344138145447, 0.000550232594832778, 0.22736807720218488], [3, 13GB, 4GB, 235MB]
261: [0.21848052740097046, 0.6032376289367676, 0.00016657047672197223, 0.00040719681419432163], [3, 14GB, 4GB, 4MB]
262: [0.22340081632137299, 0.5839266180992126, 0.0003152646531816572, 3.5989913158118725e-05], [3, 14GB, 4GB, 4MB]
263: [0.21829691529273987, 0.570480465888977, 8.524157601641491e-05, 0.00013764032337348908], [3, 13GB, 4GB, 4MB]
264: [0.21400633454322815, 0.6029208898544312, 0.0001711137592792511, 0.7542156213914369], [3, 14GB, 4GB, 773MB]
265: [0.2314283549785614, 0.5531589984893799, 0.002053492469713092, 0.004114602692425251], [3, 13GB, 4GB, 8MB]
266: [0.24534231424331665, 0.5794222950935364, 0.0026658764109015465, 0.013625859282910824], [3, 13GB, 4GB, 17MB]
267: [0.23822152614593506, 0.6044666171073914, 0.037625983357429504, 0.08034603297710419], [3, 14GB, 4GB, 85MB]
268: [0.251816064119339, 0.5642748475074768, 0.001231707283295691, 0.002793101128190756], [4, 13GB, 4GB, 6MB]
269: [0.24819844961166382, 0.5494301319122314, 0.001077880384400487, 0.0004906777758151293], [3, 13GB, 4GB, 4MB]
270: [0.31307923793792725, 0.7057474851608276, 4.3941428884863853e-05, 3.2046250453277025e-06], [4, 16GB, 4GB, 4MB]
271: [0.3145450949668884, 0.6307561774279677, 3.217081757611595e-05, 9.680436050985008e-06], [4, 15GB, 4GB, 4MB]
272: [0.31860867142677307, 0.7290345430374146, 5.850516754435375e-05, 1.8338398149353452e-05], [4, 17GB, 4GB, 4MB]
273: [0.27568182349205017, 0.7679480314254761, 4.903224180452526e-06, 1.984282789635472e-06], [4, 18GB, 4GB, 4MB]
274: [0.267132043838501, 0.7112349271774292, 0.7977763144058401, 0.999502956867218], [4, 17GB, 24GB, 1023MB]
275: [0.26448139548301697, 0.6872503757476807, 8.044944115681574e-05, 9.843740554060787e-05], [4, 16GB, 4GB, 4MB]
276: [0.29780372977256775, 0.7355265617370605, 0.0006569780525751412, 0.0001343258481938392], [4, 17GB, 4GB, 4MB]
277: [0.3505648076534271, 0.6848359704017639, 0.0004081006918568164, 0.00208654603920877], [4, 16GB, 4GB, 6MB]
278: [0.3075041174888611, 0.687710165977478, 0.00028090752311982214, 0.0025199400261044502], [4, 16GB, 4GB, 6MB]
279: [0.29225486516952515, 0.7310091853141785, 2.57669307757169e-05, 8.707322194823064e-06], [4, 17GB, 4GB, 4MB]
280: [0.3085937798023224, 0.7140368819236755, 0.013238335028290749, 0.00910833291709423], [4, 17GB, 4GB, 13MB]
281: [0.6105401468161318, 0.7399300932884216, 0.09963580965995789, 0.0013696457026526332], [6, 17GB, 6GB, 5MB]
282: [0.32812365889549255, 0.09593663463500568, 0.7758795619010925, 0.9999992847442627], [4, 2GB, 24GB, 1023MB]
283: [0.33556607365608215, 0.7863920331001282, 6.250350998016074e-05, 6.814877451688517e-06], [4, 18GB, 4GB, 4MB]
284: [0.3481380045413971, 0.4297730250200078, 0.003615766065195203, 0.030487990006804466], [4, 10GB, 4GB, 35MB]
285: [0.3268716633319855, 0.6497376561164856, 0.0024215667508542538, 0.0007104316609911621], [4, 15GB, 4GB, 4MB]
286: [0.2925284504890442, 0.7306260466575623, 0.05498125031590462, 0.015786301344633102], [4, 17GB, 5GB, 20MB]
287: [0.29640474915504456, 0.7281848192214966, 0.002070868154987693, 0.005490511190146208], [4, 17GB, 4GB, 9MB]
288: [0.2981298565864563, 0.6937205791473389, 0.0057254997082054615, 0.11099238693714142], [4, 16GB, 4GB, 117MB]
289: [0.2856486737728119, 0.7350050806999207, 0.38818874955177307, 0.999940812587738], [4, 17GB, 14GB, 1023MB]
290: [0.2767101526260376, 0.7144289016723633, 0.9999961853027344, 1.0], [4, 17GB, 29GB, 1GB]
291: [0.27768877148628235, 0.7229359149932861, 0.9999552369117737, 1.0], [4, 17GB, 29GB, 1GB]
292: [0.2881695330142975, 0.7443878054618835, 0.9998283386230469, 1.0], [4, 17GB, 29GB, 1GB]
293: [0.2899032533168793, 0.7385101318359375, 0.9998030662536621, 1.0], [4, 17GB, 29GB, 1GB]
294: [0.3058711290359497, 0.7395169734954834, 0.9998059868812561, 1.0], [4, 17GB, 29GB, 1GB]
295: [0.32417768239974976, 0.7263975143432617, 0.9962497353553772, 1.0], [4, 17GB, 29GB, 1GB]
296: [0.32399052381515503, 0.708777666091919, 0.9923550486564636, 1.0], [4, 17GB, 29GB, 1GB]
297: [0.33923181891441345, 0.7667785882949829, 1.0813544122356689e-06, 0.07077422417609547], [4, 18GB, 4GB, 76MB]
298: [0.3226992189884186, 0.7171367406845093, 6.232141913642408e-07, 2.0694269551313482e-06], [4, 17GB, 4GB, 4MB]
299: [0.30719053745269775, 0.7159409523010254, 5.597629382236846e-08, 3.75954023468239e-08], [4, 17GB, 4GB, 4MB]
